Episode,Worker,Cumulative Reward,RPS
3211,2,-23.612094634397728,-0.1574139642293182
3212,3,-23.130262173386438,-0.15420174782257626
3213,0,-25.69158766730338,-0.17127725111535588
3214,1,-31.562242889061373,-0.2104149525937425
3215,2,-37.14468075684827,-0.2476312050456551
3216,3,-33.93663646155235,-0.22624424307701566
3217,0,-24.74291353208643,-0.1649527568805762
3218,1,-0.01352712259769362,-0.00013393190690785762
3219,2,-34.90911397098719,-0.23272742647324796
3220,3,9.86915827864526,9.86915827864526
3221,0,-33.752344844081065,-0.22501563229387378
3222,1,-30.414117572988236,-0.20276078381992158
3223,2,-29.573424220896825,-0.1971561614726455
3224,3,-20.4285265483784,-0.13619017698918934
3225,0,-24.067545828435062,-0.1604503055229004
3226,1,-29.500255802900263,-0.1966683720193351
3227,2,-37.35979930691968,-0.24906532871279788
3228,3,-26.286592002882035,-0.17524394668588023
3229,0,-21.327469290504936,-0.14218312860336624
3230,1,-35.940227273766745,-0.23960151515844497
3231,2,-25.646352763228997,-0.1709756850881933
3232,3,-38.72893140492709,-0.25819287603284724
3233,0,-26.4421412524475,-0.17628094168298333
3234,1,-22.463598708058225,-0.14975732472038816
3235,2,-32.62304188341209,-0.21748694588941395
3236,3,-35.763185203153625,-0.23842123468769083
3237,0,-34.61889509590121,-0.23079263397267472
3238,1,-20.539525752551633,-0.13693017168367755
3239,2,-25.493115718701983,-0.16995410479134654
3240,3,-22.920636953248835,-0.15280424635499223
3241,0,-28.66203262021694,-0.19108021746811293
3242,1,-19.117900933840257,-0.1274526728922684
3243,2,-25.253897014237754,-0.1683593134282517
3244,3,-32.15088569546916,-0.21433923796979437
3245,0,-15.638934179449842,-0.10425956119633228
3246,1,-31.09120446931044,-0.2072746964620696
3247,2,-24.574530779910344,-0.16383020519940228
3248,3,-31.710897024653597,-0.21140598016435733
3249,0,-35.271040241527366,-0.2351402682768491
3250,1,-38.11828158870053,-0.25412187725800356
3251,2,-21.358705521906334,-0.14239137014604222
3252,3,-33.0436503793558,-0.2202910025290387
3253,0,-30.948306445098105,-0.2063220429673207
3254,1,-28.41333425760839,-0.18942222838405592
3255,2,-25.97451510502798,-0.17316343403351986
3256,3,-31.434276879387077,-0.2095618458625805
3257,0,-32.9531922819918,-0.21968794854661197
3258,1,-29.367359405743535,-0.19578239603829023
3259,2,-32.6312112066428,-0.21754140804428534
3260,3,-30.29573700723057,-0.2019715800482038
3261,0,-25.320657901276896,-0.16880438600851264
3262,1,-31.1946085862177,-0.20796405724145134
3263,2,-20.420364966149293,-0.1361357664409953
3264,3,-24.85118083460568,-0.16567453889737122
3265,0,-23.281510122723745,-0.15521006748482497
3266,1,-25.530586705764808,-0.17020391137176538
3267,2,-26.1586786762898,-0.17439119117526533
3268,3,-28.561263693137775,-0.1904084246209185
3269,0,-29.131840484852365,-0.19421226989901577
3270,1,-33.90311949987522,-0.22602079666583477
3271,2,-18.96020207638043,-0.12640134717586954
3272,3,-27.018313834726126,-0.1801220922315075
3273,0,-35.52256885084848,-0.2368171256723232
3274,1,-24.25263143874077,-0.16168420959160515
3275,2,-20.37349882081951,-0.13582332547213005
3276,3,-33.01689546190328,-0.22011263641268855
3277,0,-22.028975308058936,-0.14685983538705957
3278,1,-21.10485292751336,-0.17299059776650294
3279,2,-25.873957358545983,-0.1724930490569732
3280,3,-14.616985075670051,-0.09744656717113367
3281,0,-25.322321034548064,-0.16881547356365376
3282,1,-23.082247586151034,-0.15388165057434022
3283,2,-27.7879148536945,-0.18525276569129667
3284,3,-30.504251180070142,-0.20336167453380094
3285,0,-26.823494657517795,-0.1788232977167853
3286,1,-29.68266744208957,-0.19788444961393048
3287,2,-29.27004392523012,-0.1951336261682008
3288,3,-24.92620671958435,-0.16617471146389567
3289,0,9.859796986562074,9.859796986562074
3290,1,-26.246641256514994,-0.17497760837676662
3291,2,-26.213714108397845,-0.17475809405598564
3292,3,-4.4846222145431955,-0.040769292859483594
3293,0,-27.579012862555814,-0.1838600857503721
3294,1,-20.517195237248316,-0.13678130158165544
3295,2,-25.519696370776746,-0.17013130913851163
3296,3,-30.525389542937493,-0.20350259695291661
3297,0,-38.62470704011602,-0.25749804693410683
3298,1,-36.93810678547071,-0.2462540452364714
3299,2,-23.42356542584868,-0.1561571028389912
3300,3,-26.862131512602456,-0.17908087675068304
3301,0,-22.49896256098145,-0.14999308373987633
3302,1,-27.49109178561167,-0.18327394523741114
3303,2,-23.503392433284525,-0.15668928288856349
3304,3,10.678238404706299,0.8898532003921916
3305,0,-38.83598715866145,-0.258906581057743
3306,1,-24.36736614388596,-0.1624491076259064
3307,2,-27.027076199256246,-0.18018050799504165
3308,3,-34.06032716979305,-0.22706884779862033
3309,0,-18.42706416456752,-0.12621276825046246
3310,1,-25.997658699202145,-0.17331772466134762
3311,2,-35.84426055303908,-0.23896173702026052
3312,3,-18.836426359873514,-0.12557617573249008
3313,0,-28.51129045671754,-0.19007526971145025
3314,1,-25.750494247380306,-0.17166996164920204
3315,2,-25.91338068646947,-0.1727558712431298
3316,3,-33.925324768616306,-0.22616883179077538
3317,0,-24.409011922082975,-0.16272674614721983
3318,1,-35.74331464988638,-0.23828876433257587
3319,2,-18.110211052797933,-0.12073474035198623
3320,3,-28.470302881958606,-0.18980201921305737
3321,0,-34.72273102505119,-0.23148487350034125
3322,1,-33.81393200976848,-0.22542621339845653
3323,2,-33.62991514774017,-0.2241994343182678
3324,3,-31.96141349858489,-0.21307608999056593
3325,0,-26.363406732755355,-0.17575604488503568
3326,1,-26.41582576535953,-0.17610550510239686
3327,2,-30.241676237519943,-0.2016111749167996
3328,3,-24.907109460297015,-0.1660473964019801
3329,0,-33.09282178625327,-0.2206188119083551
3330,1,-31.98838210472703,-0.2132558806981802
3331,2,-18.44313620212412,-0.12295424134749412
3332,3,9.86747294680534,9.86747294680534
3333,0,-27.744107218443677,-0.1849607147896245
3334,1,-39.20549386141502,-0.26136995907610017
3335,2,-29.102479597378597,-0.19401653064919064
3336,3,-23.124356382669053,-0.15416237588446036
3337,0,-33.143581483801995,-0.2209572098920133
3338,1,-30.375449874596487,-0.20250299916397657
3339,2,9.880895778050528,9.880895778050528
3340,3,-28.150998842805556,-0.1876733256187037
3341,0,-28.69062230139228,-0.1912708153426152
3342,1,-27.4215652064927,-0.18281043470995134
3343,2,-33.74994114006121,-0.22499960760040807
3344,3,-29.04420118713657,-0.19362800791424378
3345,0,-26.507057030788904,-0.1767137135385927
3346,1,-28.35641946863323,-0.18904279645755487
3347,2,9.849645757987034,9.849645757987034
3348,3,-28.76877918815283,-0.19179186125435221
3349,0,-40.36921805728803,-0.2691281203819202
3350,1,-35.30409447524508,-0.2353606298349672
3351,2,-30.58645375758994,-0.20390969171726628
3352,3,9.880054532657164,9.880054532657164
3353,0,-22.62771544529172,-0.21757418697395886
3354,1,-22.343539623905453,-0.14895693082603637
3355,2,-32.65311197391109,-0.21768741315940726
3356,3,-26.942185301991795,-0.1796145686799453
3357,0,-27.435636757210396,-0.18290424504806932
3358,1,-28.19345614743297,-0.18795637431621978
3359,2,-27.768214869621975,-0.1851214324641465
3360,3,12.57568335238709,0.261993403174731
3361,0,-10.554278094364761,-0.23453951320810582
3362,1,-27.346178599944317,-0.18230785733296212
3363,2,-29.9676204692724,-0.199784136461816
3364,3,9.882524056194585,9.882524056194585
3365,0,-23.08378443346958,-0.15389189622313054
3366,1,-31.527629304912747,-0.21018419536608499
3367,2,-27.392094142903055,-0.18261396095268703
3368,3,-19.198494325113675,-0.1279899621674245
3369,0,-37.96002631696141,-0.25306684211307606
3370,1,-32.32369061588764,-0.2154912707725843
3371,2,10.923827213393713,0.606879289632984
3372,3,-27.47648843210576,-0.18317658954737173
3373,0,-33.30518698219171,-0.22203457988127803
3374,1,-24.849656247102722,-0.16566437498068481
3375,2,-34.41764369848756,-0.22945095798991708
3376,3,-34.292129538730265,-0.22861419692486842
3377,0,-25.586682851961072,-0.17057788567974047
3378,1,-16.657302455956604,-0.11104868303971069
3379,2,-35.0239831637947,-0.2334932210919647
3380,3,-32.37607973713488,-0.2158405315808992
3381,0,-22.517615450450638,-0.1501174363363376
3382,1,-26.28359318454757,-0.17522395456365047
3383,2,-29.156506290218587,-0.19437670860145725
3384,3,-23.44657101251923,-0.15631047341679485
3385,0,-21.825802655389765,-0.14550535103593176
3386,1,-30.541163469470085,-0.2036077564631339
3387,2,-18.891582409875625,-0.12594388273250418
3388,3,-26.53421530388739,-0.1768947686925826
3389,0,-24.049629749275446,-0.16033086499516963
3390,1,-32.155166687354466,-0.21436777791569644
3391,2,9.79396226062018,0.15303066032219032
3392,3,-23.485808848914516,-0.15657205899276344
3393,0,-33.34651033756067,-0.22231006891707114
3394,1,-21.738382304758495,-0.14492254869838997
3395,2,9.863205580409018,9.863205580409018
3396,3,-30.736723798973554,-0.20491149199315703
3397,0,-24.464377114980596,-0.163095847433204
3398,1,-22.07221397062424,-0.14714809313749494
3399,2,-33.31924034804935,-0.22212826898699564
3400,3,-27.792967921852977,-0.18528645281235318
3401,0,-26.505405340301593,-0.1767027022686773
3402,1,-31.2744118739618,-0.20849607915974533
3403,2,9.861796658931393,9.861796658931393
3404,3,-20.444110068864244,-0.13629406712576164
3405,0,-32.56184686632687,-0.21707897910884577
3406,1,-24.942484778852222,-0.1662832318590148
3407,2,-25.54276523093818,-0.17028510153958787
3408,3,-28.09659459243884,-0.18731063061625894
3409,0,-23.259361039381947,-0.15506240692921297
3410,1,-28.419846652644832,-0.18946564435096555
3411,2,-25.766178622574728,-0.17177452415049818
3412,3,-34.879090681054464,-0.23252727120702976
3413,0,-37.70278997379527,-0.25135193315863513
3414,1,-36.183258446436604,-0.24122172297624403
3415,2,-33.66203085332738,-0.22441353902218253
3416,3,-25.948573519971774,-0.17299049013314516
3417,0,-11.600099291765352,-0.14321110236747348
3418,1,-36.54807663607115,-0.24365384424047434
3419,2,-38.39388198106656,-0.2559592132071104
3420,3,-21.07574301046662,-0.1405049534031108
3421,0,-21.795420640219376,-0.14530280426812917
3422,1,-27.76602161028988,-0.18510681073526586
3423,2,-30.524590651098766,-0.2034972710073251
3424,3,-24.916116689276937,-0.16610744459517957
3425,0,-28.63049009912864,-0.19086993399419094
3426,1,-31.818509388825767,-0.2121233959255051
3427,2,-33.431389302812065,-0.22287592868541375
3428,3,-26.68525839925507,-0.17790172266170046
3429,0,-31.999592485260436,-0.2133306165684029
3430,1,-31.950268769234995,-0.21300179179489998
3431,2,-32.63483172294371,-0.21756554481962473
3432,3,-25.162920378716613,-0.16775280252477742
3433,0,-26.09778525077362,-0.17398523500515745
3434,1,-26.745974915177012,-0.1783064994345134
3435,2,-32.81626565875129,-0.21877510439167527
3436,3,-36.69690714833574,-0.2446460476555716
3437,0,-26.984910730338854,-0.1798994048689257
3438,1,-1.7052578565900642,-0.020545275380603183
3439,2,-24.281418072216155,-0.16187612048144104
3440,3,-29.82734895549624,-0.1988489930366416
3441,0,-27.45404806525832,-0.18302698710172213
3442,1,-23.17899667452264,-0.1545266444968176
3443,2,-30.65816477210955,-0.204387765147397
3444,3,-24.955727613514917,-0.16637151742343279
3445,0,-29.424298002718054,-0.19616198668478702
3446,1,-21.080174868175945,-0.14053449912117297
3447,2,-28.87908697932982,-0.19252724652886546
3448,3,-32.53584649459609,-0.2169056432973073
3449,0,-27.48430328402619,-0.1832286885601746
3450,1,-27.90895574948075,-0.18605970499653834
3451,2,4.7534009304217015,0.11317621262908813
3452,3,-27.394275549317708,-0.18262850366211805
3453,0,-20.65225704547128,-0.13768171363647522
3454,1,-31.48342503812966,-0.20988950025419773
3455,2,-26.954926745591216,-0.17969951163727477
3456,3,-29.54779527520211,-0.19698530183468071
3457,0,-30.291173442664107,-0.20194115628442738
3458,1,-15.525772547677656,-0.10350515031785104
3459,2,-10.860161765076738,-0.07240107843384491
3460,3,-34.75232692782345,-0.23168217951882297
3461,0,-23.93073428089825,-0.15953822853932167
3462,1,-29.48929184161604,-0.19659527894410694
3463,2,-27.343563203318276,-0.18229042135545517
3464,3,-30.775436455397625,-0.20516957636931749
3465,0,-32.427773794496346,-0.21618515862997564
3466,1,-26.966452928893762,-0.17977635285929175
3467,2,-32.36584518504853,-0.21577230123365684
3468,3,-25.62750986039105,-0.17085006573594033
3469,0,-27.18144911670511,-0.18120966077803408
3470,1,9.853797946056744,9.853797946056744
3471,2,-28.857791046451897,-0.19238527364301264
3472,3,-25.901845369556582,-0.17267896913037722
3473,0,-22.584672199050008,-0.15056448132700007
3474,1,-26.079508341150266,-0.17386338894100178
3475,2,-28.39172642471698,-0.18927817616477985
3476,3,-26.543690404713413,-0.17695793603142276
3477,0,-32.470842719343146,-0.21647228479562097
3478,1,-26.127310944234136,-0.1741820729615609
3479,2,-33.48415766963932,-0.22322771779759548
3480,3,-24.765017228159543,-0.16510011485439696
3481,0,-25.687546340355755,-0.17125030893570503
3482,1,-27.146429557881593,-0.18097619705254395
3483,2,-27.9065383063586,-0.18604358870905732
3484,3,-26.049471846313693,-0.1736631456420913
3485,0,-38.567793236792376,-0.2571186215786158
3486,1,-35.45844608619227,-0.23638964057461512
3487,2,-26.784741254051546,-0.17856494169367698
3488,3,-32.30985810874072,-0.21539905405827148
3489,0,-33.64099431518211,-0.2242732954345474
3490,1,-31.9020594248248,-0.21268039616549866
3491,2,-28.23861485582147,-0.18825743237214312
3492,3,-26.66263958662113,-0.17775093057747418
3493,0,-11.931971491218889,-0.09469818643824515
3494,1,-28.822914947822344,-0.19215276631881562
3495,2,-38.13067525728577,-0.2542045017152385
3496,3,-24.010899450265157,-0.1600726630017677
3497,0,-17.834133873207445,-0.1698488940305471
3498,1,-28.00925596667287,-0.18672837311115248
3499,2,-22.605731073668426,-0.1507048738244562
3500,3,-30.904384841555885,-0.20602923227703923
3501,0,-27.18636206787703,-0.18124241378584688
3502,1,-15.761323692241888,-0.1694765988413106
3503,2,-29.64384596137888,-0.19762563974252587
3504,3,-28.32202614096457,-0.18881350760643048
3505,0,1.7699546019589985,0.026817493969075734
3506,1,-31.08391493176456,-0.20722609954509708
3507,2,-29.435165698875952,-0.19623443799250634
3508,3,-31.702928684813315,-0.21135285789875544
3509,0,-31.01505087849923,-0.20676700585666155
3510,1,9.854759992429747,9.854759992429747
3511,2,-23.06863471795726,-0.15379089811971505
3512,3,9.86349949096054,9.86349949096054
3513,0,-26.167750298734365,-0.17445166865822911
3514,1,-24.91505395589892,-0.1661003597059928
3515,2,-28.053416513509326,-0.18702277675672885
3516,3,-27.35206870132645,-0.18234712467550965
3517,0,-35.59506742894622,-0.23730044952630816
3518,1,-22.346832169261454,-0.14897888112840968
3519,2,-38.77857374178935,-0.2585238249452623
3520,3,-18.80597218865435,-0.12537314792436235
3521,0,-26.02868243372446,-0.17352454955816307
3522,1,-22.386729625372052,-0.149244864169147
3523,2,-26.96792560354322,-0.17978617069028816
3524,3,-32.07959131995231,-0.21386394213301538
3525,0,-30.067911653904588,-0.20045274435936392
3526,1,-26.862230310057942,-0.1790815354003863
3527,2,-30.108261464076868,-0.2007217430938458
3528,3,-22.39915246729779,-0.1493276831153186
3529,0,-23.259138922447644,-0.15610160350636001
3530,1,-31.07344537396375,-0.20715630249309167
3531,2,-31.957773139953446,-0.21305182093302297
3532,3,-28.41101627966874,-0.1894067751977916
3533,0,-29.91763428511714,-0.19945089523411424
3534,1,9.858402848425964,9.858402848425964
3535,2,-28.452888798867868,-0.1896859253257858
3536,3,-24.7375318210958,-0.16491687880730532
3537,0,9.881218953709883,9.881218953709883
3538,1,-23.513108038961718,-0.15675405359307812
3539,2,-24.54110053095041,-0.16360733687300272
3540,3,-35.83798471583035,-0.23891989810553568
3541,0,-32.273218523607724,-0.21515479015738484
3542,1,-34.517487578564975,-0.23011658385709982
3543,2,-25.512358989939912,-0.1700823932662661
3544,3,-24.97265689895771,-0.1664843793263847
3545,0,-34.1280717164022,-0.22752047810934797
3546,1,-31.558770129305337,-0.21039180086203557
3547,2,-24.66935189129589,-0.1644623459419726
3548,3,-39.32075622409771,-0.26213837482731805
3549,0,-23.867893038315593,-0.15911928692210395
3550,1,-26.97954984863372,-0.17986366565755812
3551,2,-24.130141461288037,-0.16086760974192024
3552,3,-15.103630358015533,-0.10069086905343688
3553,0,-22.96088150087219,-0.15307254333914794
3554,1,-33.552317700154575,-0.2236821180010305
3555,2,-26.78766136250453,-0.17858440908336354
3556,3,-27.19978208720637,-0.18133188058137578
3557,0,-31.15862487532683,-0.2077241658355122
3558,1,-21.379763133304582,-0.14253175422203054
3559,2,-26.40430278712995,-0.176028685247533
3560,3,-30.115999638989344,-0.20077333092659563
3561,0,-24.286275125803442,-0.1619085008386896
3562,1,-26.79642835934316,-0.17864285572895441
3563,2,-22.209444084857868,-0.14806296056571913
3564,3,-26.995118505735082,-0.17996745670490055
3565,0,-24.468960300078752,-0.163126402000525
3566,1,-24.458175266240385,-0.1630545017749359
3567,2,-25.774422701120738,-0.17182948467413825
3568,3,-25.173485592373783,-0.16782323728249188
3569,0,9.863777924964587,9.863777924964587
3570,1,-26.13337952785338,-0.1742225301856892
3571,2,-22.890234008587456,-0.1526015600572497
3572,3,-23.5584111085954,-0.15705607405730268
3573,0,-33.62412355471241,-0.22416082369808274
3574,1,-28.61093106049911,-0.19073954040332738
3575,2,-20.906103925752998,-0.13937402617168665
3576,3,-37.32542350125607,-0.24883615667504044
3577,0,9.414231984839773,0.42791963567453517
3578,1,-36.36249163285918,-0.24241661088572788
3579,2,-24.47019041282957,-0.16313460275219713
3580,3,-21.812187612377606,-0.14541458408251737
3581,0,-20.534072559089378,-0.13689381706059586
3582,1,-26.40763236527331,-0.1760508824351554
3583,2,-30.688771010568427,-0.20459180673712285
3584,3,-23.31414357512319,-0.1554276238341546
3585,0,-28.43539106419043,-0.18956927376126953
3586,1,9.868074746018532,9.868074746018532
3587,2,-25.406880266076758,-0.16937920177384505
3588,3,-33.201149810151975,-0.2213409987343465
3589,0,-40.75035851573333,-0.27166905677155556
3590,1,-22.68399295338515,-0.15122661968923434
3591,2,-26.645342627859637,-0.17763561751906426
3592,3,-27.06000377215576,-0.18040002514770506
3593,0,-23.07571023694767,-0.15383806824631782
3594,1,-39.15848314613054,-0.26105655430753694
3595,2,-21.773703013235245,-0.14515802008823497
3596,3,-29.88029958384075,-0.199201997225605
3597,0,-4.985484337512973,-0.17191325301768873
3598,1,-25.83451136084545,-0.17223007573896967
3599,2,-33.66418584592538,-0.22442790563950255
3600,3,-26.36173633387263,-0.1757449088924842
3601,0,-31.671716828962857,-0.21114477885975239
3602,1,-28.18588554270048,-0.1879059036180032
3603,2,-35.79426049661262,-0.23862840331075083
3604,3,-30.79433969345195,-0.20529559795634633
3605,0,-23.477674633269217,-0.15651783088846144
3606,1,-39.01715143142678,-0.2601143428761786
3607,2,9.879388183642925,9.879388183642925
3608,3,-25.00420701058133,-0.16669471340387554
3609,0,-20.920676552666382,-0.1394711770177759
3610,1,-21.33888843029504,-0.14225925620196692
3611,2,-30.455105302818403,-0.2030340353521227
3612,3,-29.07964075955646,-0.1938642717303764
3613,0,-35.74377320985876,-0.23829182139905838
3614,1,-38.65998329302616,-0.25773322195350773
3615,2,-34.69306243909696,-0.2312870829273131
3616,3,-36.284968241266775,-0.24189978827511183
3617,0,-36.46974396758108,-0.24313162645054054
3618,1,-24.302722737467125,-0.16201815158311417
3619,2,-25.200940146734258,-0.16800626764489504
3620,3,-32.915514665489965,-0.21943676443659976
3621,0,-32.41705783857404,-0.21611371892382691
3622,1,-18.097027036453984,-0.12064684690969323
3623,2,-10.345554209651421,-0.06897036139767615
3624,3,-22.831462994801573,-0.15220975329867714
3625,0,-33.46724182014933,-0.22311494546766222
3626,1,-21.753717720011014,-0.14502478480007344
3627,2,-21.88585784710744,-0.14590571898071628
3628,3,9.855486394407045,9.855486394407045
3629,0,-22.91933442311152,-0.15279556282074347
3630,1,-24.192159205004295,-0.1612810613666953
3631,2,-32.59343591489038,-0.21728957276593586
3632,3,-27.33052404620527,-0.18220349364136845
3633,0,-4.746778275658982,-0.18987113102635927
3634,1,-27.430408281347056,-0.18286938854231372
3635,2,-22.733701784211448,-0.151558011894743
3636,3,-29.826877401797876,-0.19884584934531918
3637,0,-30.99483665463107,-0.20663224436420713
3638,1,-29.819870521489086,-0.19879913680992725
3639,2,-24.47366124461223,-0.1631577416307482
3640,3,-23.40423903866982,-0.1560282602577988
3641,0,-31.10744813104603,-0.20738298754030687
3642,1,-33.04313828940111,-0.2202875885960074
3643,2,-21.901122569674,-0.1460074837978267
3644,3,-24.804251156557118,-0.16536167437704746
3645,0,-34.04081804281264,-0.22693878695208425
3646,1,-25.579819554519236,-0.17053213036346157
3647,2,-30.733939208185163,-0.20489292805456774
3648,3,10.38477859839957,3.46159286613319
3649,0,-25.17551332391559,-0.1678367554927706
3650,1,-32.13096169166506,-0.21420641127776704
3651,2,-30.494347011917093,-0.20329564674611394
3652,3,-22.119369891277533,-0.14746246594185022
3653,0,-23.35936320791661,-0.15572908805277738
3654,1,-26.224398208553183,-0.17482932139035456
3655,2,-31.452095568701772,-0.20968063712467847
3656,3,-25.94779208852504,-0.17298528059016693
3657,0,-14.187250679177275,-0.18667435104180624
3658,1,-28.927306314791227,-0.19284870876527485
3659,2,-38.03099156035821,-0.2535399437357214
3660,3,-21.19732183877481,-0.14131547892516538
3661,0,-28.45796431351373,-0.18971976209009153
3662,1,-29.519213035840323,-0.19679475357226883
3663,2,10.361664853758507,10.361664853758507
3664,3,-36.863458367403624,-0.24575638911602415
3665,0,-27.533882290621996,-0.18355921527081331
3666,1,9.863052112123079,9.863052112123079
3667,2,-25.286711332028272,-0.16857807554685514
3668,3,-30.35899748995908,-0.2023933165997272
3669,0,9.862882718664686,9.862882718664686
3670,1,-30.230520982716993,-0.20153680655144662
3671,2,-31.317625635360084,-0.20878417090240056
3672,3,-24.63306025280855,-0.16422040168539034
3673,0,-26.01844223125454,-0.17345628154169693
3674,1,-23.07559213546777,-0.15383728090311846
3675,2,-33.56359775911532,-0.22375731839410212
3676,3,-30.342251237920497,-0.20228167491946997
3677,0,-24.690921456480297,-0.16460614304320198
3678,1,-24.826573110805427,-0.1655104874053695
3679,2,-19.11122680010391,-0.1274081786673594
3680,3,-27.06579856004423,-0.18043865706696152
3681,0,-29.474391394193738,-0.19649594262795825
3682,1,-33.16115972474813,-0.22107439816498753
3683,2,-26.768320856514038,-0.17845547237676024
3684,3,-28.926894191704385,-0.19284596127802922
3685,0,-34.51508810341191,-0.2301005873560794
3686,1,-37.04292797494296,-0.24695285316628643
3687,2,-37.28454228015992,-0.24856361520106612
3688,3,-20.95611863577529,-0.13970745757183528
3689,0,-32.13719119199299,-0.21424794127995328
3690,1,-28.683244074011643,-0.19122162716007762
3691,2,10.309049349158089,1.7181748915263482
3692,3,-28.769426115343645,-0.19179617410229097
3693,0,-22.031004338968163,-0.14687336225978775
3694,1,-31.922420580124093,-0.2128161372008273
3695,2,-31.446813692179308,-0.20964542461452873
3696,3,9.853128619092242,9.853128619092242
3697,0,-24.197700029881037,-0.16131800019920692
3698,1,-47.861577017560336,-0.3190771801170689
3699,2,-25.057619556255883,-0.1670507970417059
3700,3,-27.988044914283453,-0.18658696609522302
3701,0,-27.734483881464318,-0.1848965592097621
3702,1,-21.733728378437693,-0.14489152252291795
3703,2,-27.325267010450336,-0.18216844673633556
3704,3,-35.9562014408995,-0.23970800960599667
3705,0,-25.75867282399897,-0.17172448549332647
3706,1,-28.932142274285056,-0.1928809484952337
3707,2,-26.310505142583942,-0.17540336761722627
3708,3,-23.24413973525502,-0.1549609315683668
3709,0,-28.440613889754257,-0.18960409259836172
3710,1,-26.97428959907502,-0.1798285973271668
3711,2,-36.452303574204926,-0.24301535716136619
3712,3,-28.20189683764786,-0.18801264558431904
3713,0,-28.42760629634455,-0.18951737530896368
3714,1,-26.534090333138174,-0.1768939355542545
3715,2,-26.52096604398565,-0.17680644029323767
3716,3,-21.87920472450531,-0.1458613648300354
3717,0,-22.341681344994303,-0.148944542299962
3718,1,-30.587785156378008,-0.2039185677091867
3719,2,-29.31931470898091,-0.19546209805987275
3720,3,-18.303386835645362,-0.12202257890430242
3721,0,-31.77202610785086,-0.2118135073856724
3722,1,9.864011679923644,9.864011679923644
3723,2,-24.586651332477956,-0.16391100888318638
3724,3,-25.459302551505257,-0.1697286836767017
3725,0,-25.077111059803112,-0.1671807403986874
3726,1,-31.633394153274836,-0.21088929435516557
3727,2,-30.58026670396324,-0.20386844469308826
3728,3,-33.074538057566,-0.22049692038377336
3729,0,-27.980054542835138,-0.18653369695223426
3730,1,-36.010050775798874,-0.2400670051719925
3731,2,-30.525043791943364,-0.2035002919462891
3732,3,-26.880179937262444,-0.17920119958174963
3733,0,-41.00748349635115,-0.27338322330900766
3734,1,-27.77430234828039,-0.1851620156552026
3735,2,-25.00065773767521,-0.16667105158450138
3736,3,-18.66692804494861,-0.1712562205958588
3737,0,-26.570415167832973,-0.17713610111888647
3738,1,-37.54989416351796,-0.2503326277567864
3739,2,-22.864847621787266,-0.15243231747858177
3740,3,-27.973191704943698,-0.18648794469962465
3741,0,10.00355511979394,10.00355511979394
3742,1,-20.709881301071736,-0.13806587534047823
3743,2,-32.206463334865894,-0.21470975556577263
3744,3,-24.74840850565312,-0.16498939003768748
3745,0,-30.306353215317987,-0.20204235476878657
3746,1,-38.48814604007047,-0.25658764026713643
3747,2,-28.59608735313303,-0.19064058235422018
3748,3,-18.679472418627373,-0.12452981612418249
3749,0,-32.380676659770494,-0.21587117773180328
3750,1,-22.928250342844898,-0.15285500228563265
3751,2,9.8524025643785,9.8524025643785
3752,3,-27.03891054085235,-0.18025940360568232
3753,0,-22.94006272690689,-0.1529337515127126
3754,1,-24.83607824013365,-0.16557385493422433
3755,2,-26.106919949616227,-0.1740461329974415
3756,3,10.558528906932368,5.279264453466184
3757,0,-32.93170822011156,-0.2195447214674104
3758,1,-24.478469568162506,-0.16318979712108336
3759,2,-28.562554197149314,-0.19041702798099544
3760,3,9.849333261271468,9.849333261271468
3761,0,-31.999448313415243,-0.2133296554227683
3762,1,-22.302817954576962,-0.1486854530305131
3763,2,-25.674072378346562,-0.17116048252231042
3764,3,-25.202807123129908,-0.1680187141541994
3765,0,-20.13527717502701,-0.13423518116684674
3766,1,-20.90703414120585,-0.13938022760803898
3767,2,-23.75399271702737,-0.15835995144684914
3768,3,-24.969408225841647,-0.16646272150561098
3769,0,-37.85273600592298,-0.2523515733728198
3770,1,-33.4873000298422,-0.22324866686561468
3771,2,-28.919417940417702,-0.19279611960278467
3772,3,-25.236688979683922,-0.1682445931978928
3773,0,-33.53628350464415,-0.22357522336429436
3774,1,-27.271938967069396,-0.1818129264471293
3775,2,9.841143826618236,9.841143826618236
3776,3,-0.004408005077797483,-5.651288561278825e-05
3777,0,-31.693861332054095,-0.21129240888036063
3778,1,8.117158465672798,0.31219840252587683
3779,2,-27.853871800589488,-0.18569247867059657
3780,3,-30.51270279934881,-0.2034180186623254
3781,0,-36.237328214230125,-0.2415821880948675
3782,1,-23.018722805676735,-0.1534581520378449
3783,2,-30.53674909140618,-0.2035783272760412
3784,3,-23.463179217278427,-0.15642119478185618
3785,0,-26.614404725223874,-0.17742936483482583
3786,1,-30.13221402147435,-0.200881426809829
3787,2,-26.52615042235397,-0.17684100281569315
3788,3,-35.91116408636611,-0.23940776057577404
3789,0,-28.0007696367751,-0.18667179757850066
3790,1,-28.759102328085252,-0.1917273488539017
3791,2,-25.294505720271726,-0.16863003813514485
3792,3,-31.851589112158386,-0.21234392741438923
3793,0,-25.681635579021986,-0.17121090386014656
3794,1,-32.153406155591355,-0.2143560410372757
3795,2,-28.318455327779436,-0.18878970218519625
3796,3,-30.205968676129174,-0.20137312450752784
3797,0,-23.158186866578767,-0.15438791244385844
